id,full_name,year,manufacturer,model,country,class,pi,speed,handling,acceleration,launch,braking,offroad,power_hp,torque_lb_ft,weight_lb,engine,layout,price_cr,division,unlock,image_local_path,wiki_page
2019-porsche-911-gt3-rs-2019,2019 porsche 911 GT3 RS,2019,porsche,911 GT3 RS,ger,,,,,,,,,514,346,3153,F6,"Rear-Engined, Rear-Wheel Drive",,,,images/2019-porsche-911-gt3-rs-2019.png,https://forza.fandom.com/wiki/Porsche_911_GT3_RS_%282019%29
2020-porsche-taycan-turbo-s,2020 porsche Taycan Turbo S,2020,porsche,Taycan Turbo S,ger,,,,,,,,,752,774,5121,,"Rear-Engined, All-Wheel Drive",,,announced,images/2020-porsche-taycan-turbo-s.png,https://forza.fandom.com/wiki/Porsche_Taycan_Turbo_S
2021-porsche-911-gt3-2021,2021 porsche 911 GT3,2021,porsche,911 GT3,ger,,,800.0,,,,,,503,346,3146,F6,"Rear-Engined, Rear-Wheel Drive",,,announced,images/2021-porsche-911-gt3-2021.png,https://forza.fandom.com/wiki/Porsche_911_GT3_%282021%29
2022-porsche-718-cayman-gt4-rs,2022 porsche 718 Cayman GT4 RS,2022,porsche,718 Cayman GT4 RS,ger,S1,737,7.7,7.2,6.8,7.3,6.2,5.0,493,332,3120,F6,"Mid-Engined, Rear-Wheel Drive",190000,tt,auto,images/2022-porsche-718-cayman-gt4-rs.png,https://forza.fandom.com/wiki/Porsche_718_Cayman_GT4_RS
2022-porsche-mission-r,2022 porsche Mission R,2022,porsche,Mission R,ger,,,,,,,,,671,741,3307,,"Mid-Engined, All-Wheel Drive",,,announced,images/2022-porsche-mission-r.png,https://forza.fandom.com/wiki/Porsche_Mission_R
2023-porsche-911-gt3-rs-2023,2023 porsche 911 GT3 RS,2023,porsche,911 GT3 RS,ger,,,800.0,,,,,,518,343,3197,F6,"Rear-Engined, Rear-Wheel Drive",,,announced,images/2023-porsche-911-gt3-rs-2023.jpg,https://forza.fandom.com/wiki/Porsche_911_GT3_RS_%282023%29
2023-porsche-911-rallye,2023 porsche 911 Rallye,2023,porsche,911 Rallye,ger,A,700,7.0,5.7,7.9,6.8,4.8,8.3,473,420,3552,F6,"Rear-Engined, All-Wheel Drive",390000,ram,campaign,images/2023-porsche-911-rallye.png,https://forza.fandom.com/wiki/Porsche_911_Rallye
2023-porsche-911-turbo-s-2023,2023 porsche 911 Turbo S,2023,porsche,911 Turbo S,ger,,,,,,,,,641,590,3450,F6,"Rear-Engined, All-Wheel Drive",,,announced,images/2023-porsche-911-turbo-s-2023.jpg,https://forza.fandom.com/wiki/Porsche_911_Turbo_S_%282023%29
2024-ram-1500-trx,2024 ram 1500 TRX,2024,ram,1500 TRX,United States,,,600.0,,,,,,,,,V8,"Front-Engined, All-Wheel Drive",,,announced,images/2024-ram-1500-trx.png,https://forza.fandom.com/wiki/Ram_1500_TRX
1980-renault-5-turbo,1980 renault 5 Turbo,1980,renault,5 Turbo,France,,,500.0,,,,,,157,163,2138,I4,"Mid-Engined, Rear-Wheel Drive",,,announced,images/1980-renault-5-turbo.png,https://forza.fandom.com/wiki/Renault_5_Turbo
1993-renault-clio-williams,1993 renault Clio Williams,1993,renault,Clio Williams,fra,,,400.0,,,,,,142,129,2233,I4,"Front-Engined, Front-Wheel Drive",,,announced,images/1993-renault-clio-williams.png,https://forza.fandom.com/wiki/Renault_Clio_Williams
2008-renault-m-gane-r26-r,2008 renault Mégane R26.R,2008,renault,Mégane R26.R,France,,,600.0,,,,,,227,228,2712,I4,"Front-Engined, Front-Wheel Drive",,,announced,images/2008-renault-m-gane-r26-r.png,https://forza.fandom.com/wiki/Renault_M%C3%A9gane_R26.R
2018-renault-megane-r-s,2018 renault Megane R.S.,2018,renault,Megane R.S.,France,,,600.0,,,,,,275,287,3153,I4,"Front-Engined, Front-Wheel Drive",,,announced,images/2018-renault-megane-r-s.png,https://forza.fandom.com/wiki/Renault_Megane_R.S.
2021-rimac-nevera,2021 rimac Nevera,2021,rimac,Nevera,cro,X,913,9.0,6.9,8.2,9.2,8.3,4.9,1893,1739,4740,,"Mid-Engined, All-Wheel Drive",2250000,h,Wheelspin,images/2021-rimac-nevera.png,https://forza.fandom.com/wiki/Rimac_Nevera
2022-rivian-r1t,2022 rivian R1T,2022,rivian,R1T,United States,,,,,,,,,835,908,6936,,"Front-Engined, All-Wheel Drive",,,announced,images/2022-rivian-r1t.png,https://forza.fandom.com/wiki/RIVIAN_R1T
2021-sierra-cars-700r,2021 sierra 700R,2021,sierra,700R,United States,,,400.0,,,,,,50,43,805,I1,"Mid-Engined, Rear-Wheel Drive",,,announced,images/2021-sierra-cars-700r.jpg,https://forza.fandom.com/wiki/SIERRA_Cars_700R
2021-sierra-cars-rx3,2021 sierra RX3,2021,sierra,RX3,United States,,,,,,,,,194,114,925,I4,"Mid-Engined, Rear-Wheel Drive",,,announced,images/2021-sierra-cars-rx3.png,https://forza.fandom.com/wiki/SIERRA_Cars_RX3
2013-srt-viper-gts,2013 srt dodge viper Viper GTS,2013,srt dodge viper,Viper GTS,United States,S1,707,7.6,5.6,5.5,4.6,5.8,5.1,640,600,3296,V10,"Front-Engined, Rear-Wheel Drive",135000,mm,announced,images/2013-srt-viper-gts.png,https://forza.fandom.com/wiki/SRT_Viper_GTS
1990-subaru-legacy-rs,1990 subaru LEGACY RS,1990,subaru,LEGACY RS,jpn,C,406,5.3,4.3,3.8,2.4,2.8,5.6,217,199,2990,F4,"Front-Engined, All-Wheel Drive",15000,rra,announced,images/1990-subaru-legacy-rs.png,https://forza.fandom.com/wiki/Subaru_LEGACY_RS
1996-subaru-svx,1996 subaru SVX,1996,subaru,SVX,jpn,C,466,5.8,5.0,3.5,2.4,3.2,5.6,230,228,3580,F6,"Front-Engined, All-Wheel Drive",13000,rsp,announced,images/1996-subaru-svx.png,https://forza.fandom.com/wiki/Subaru_SVX
1998-subaru-impreza-22b-sti-version,1998 subaru Impreza 22B-STi Version,1998,subaru,Impreza 22B-STi Version,Japan,B,600,5.9,4.9,7.0,4.7,4.0,5.7,276,2654,2800,F4,"Front-Engined, All-Wheel Drive",86000,rra,announced,images/1998-subaru-impreza-22b-sti-version.png,https://forza.fandom.com/wiki/Subaru_Impreza_22B-STi_Version
2005-subaru-impreza-wrx-sti-2005,2005 subaru Impreza WRX STi,2005,subaru,Impreza WRX STi,Japan,B,570,6.2,4.9,6.3,3.2,3.6,6.1,311,311,3515,F4,"Front-Engined, All-Wheel Drive",35000,mr,announced,images/2005-subaru-impreza-wrx-sti-2005.png,https://forza.fandom.com/wiki/Subaru_IMPREZA_WRX_STI_%282005%29
2005-subaru-legacy-b4-2-0-gt,2005 subaru Legacy B4 2.0 GT,2005,subaru,Legacy B4 2.0 GT,Japan,,,600.0,,,,,,276,253,3153,F4,"Front-Engined, All-Wheel Drive",,,announced,images/2005-subaru-legacy-b4-2-0-gt.png,https://forza.fandom.com/wiki/Subaru_LEGACY_B4_2.0_GT
2008-subaru-impreza-wrx-sti-2008,2008 subaru Impreza WRX STI,2008,subaru,Impreza WRX STI,Japan,B,539,5.7,5.1,5.4,3.8,3.7,5.9,305,3354,3395,F4,"Front-Engined, All-Wheel Drive",27000,mr,announced,images/2008-subaru-impreza-wrx-sti-2008.png,https://forza.fandom.com/wiki/Subaru_IMPREZA_WRX_STI_%282008%29
2011-subaru-wrx-sti-2011,2011 subaru WRX STI,2011,subaru,WRX STI,Japan,,,600.0,,,,,,305,290,3384,F4,"Front-Engined, All-Wheel Drive",,,announced,images/2011-subaru-wrx-sti-2011.png,https://forza.fandom.com/wiki/Subaru_WRX_STI_%282011%29
2015-subaru-wrx-sti-2015,2015 subaru WRX STI,2015,subaru,WRX STI,Japan,,,600.0,,,,,,305,2904,3386,F4,"Front-Engined, All-Wheel Drive",,,announced,images/2015-subaru-wrx-sti-2015.png,https://forza.fandom.com/wiki/Subaru_WRX_STI_%282015%29
2022-subaru-brz-2022,2022 subaru BRZ,2022,subaru,BRZ,jpn,,,600.0,,,,,,228,184,2835,F4,"Front-Engined, Rear-Wheel Drive",,,announced,images/2022-subaru-brz-2022.png,https://forza.fandom.com/wiki/Subaru_BRZ_%282022%29
2022-subaru-wrx,2022 subaru WRX,2022,subaru,WRX,Japan,,,600.0,,,,,,271,258,3297,F4,"Front-Engined, All-Wheel Drive",,,announced,images/2022-subaru-wrx.png,https://forza.fandom.com/wiki/Subaru_WRX
1965-toyota-sports-800,1965 toyota Sports 800,1965,toyota,Sports 800,jpn,,141,3.1,4.5,1.8,2.3,2.9,6.0,44,49,1329,F2,"Front-Engined, Rear-Wheel Drive",250000,csc,,images/1965-toyota-sports-800.png,https://forza.fandom.com/wiki/Toyota_Sports_800
1969-toyota-2000gt,1969 toyota 2000GT,1969,toyota,2000GT,jpn,D,377,5.1,4.0,3.7,2.7,2.6,5.3,150,130,2550,I6,"Front-Engined, Rear-Wheel Drive",1000000,rc,barn,images/1969-toyota-2000gt.png,https://forza.fandom.com/wiki/Toyota_2000GT
1974-toyota-corolla-sr5,1974 toyota Corolla SR5,1974,toyota,Corolla SR5,jpn,,,400.0,,,,,,88,91,2065,I4,"Front-Engined, Rear-Wheel Drive",,,Hard-to-Find,images/1974-toyota-corolla-sr5.png,https://forza.fandom.com/wiki/Toyota_Corolla_SR5
1989-toyota-mr2-sc,1989 toyota MR2 SC,1989,toyota,MR2 SC,jpn,,,400.0,,,,,,145,140,2620,I4,"Mid-Engined, Rear-Wheel Drive",,,announced,images/1989-toyota-mr2-sc.png,https://forza.fandom.com/wiki/Toyota_MR2_SC
1991-toyota-chaser-gt-twin-turbo,1991 toyota Chaser GT Twin Turbo,1991,toyota,Chaser GT Twin Turbo,Japan,,,500.0,,,,,,276,267,3395,I6,"Front-Engined, Rear-Wheel Drive",,,announced,images/1991-toyota-chaser-gt-twin-turbo.png,https://forza.fandom.com/wiki/Toyota_Chaser_GT_Twin_Turbo
1991-toyota-sera,1991 toyota Sera,1991,toyota,Sera,jpn,,,400.0,,,,,,108,97,2050,I4,"Front-Engined, Front-Wheel Drive",,,announced,images/1991-toyota-sera.png,https://forza.fandom.com/wiki/Toyota_Sera
1992-toyota-celica-gt-four-rc-st185,1992 toyota Celica GT-Four RC ST185,1992,toyota,Celica GT-Four RC ST185,jpn,,,500.0,,,,,,232,224,3219,I4,"Front-Engined, All-Wheel Drive",,,announced,images/1992-toyota-celica-gt-four-rc-st185.png,https://forza.fandom.com/wiki/Toyota_Celica_GT-Four_RC_ST185
1992-toyota-supra-2-0-gt,1992 toyota Supra 2.0 GT,1992,toyota,Supra 2.0 GT,Japan,C,454,5.4,4.6,4.1,2.7,3.0,5.5,206,203,3329,I6,"Front-Engined, Rear-Wheel Drive",28000,rsp,announced,images/1992-toyota-supra-2-0-gt.png,https://forza.fandom.com/wiki/Toyota_Supra_2.0_GT
1994-toyota-celica-gt-four-st205,1994 toyota Celica GT-Four ST205,1994,toyota,Celica GT-Four ST205,jpn,C,479,6.1,4.6,5.1,2.9,3.0,5.6,255,224,3175,I4,"Front-Engined, All-Wheel Drive",27000,rra,announced,images/1994-toyota-celica-gt-four-st205.png,https://forza.fandom.com/wiki/Toyota_Celica_GT-Four_ST205
1995-toyota-mr2-gt,1995 toyota MR2 GT,1995,toyota,MR2 GT,jpn,,,600.0,,,,,,241,228,2657,I4,"Mid-Engined, Rear-Wheel Drive",,,announced,images/1995-toyota-mr2-gt.png,https://forza.fandom.com/wiki/Toyota_MR2_GT
1997-toyota-soarer-2-5-gt-t,1997 toyota Soarer 2.5 GT-T,1997,toyota,Soarer 2.5 GT-T,jpn,C,491,6.2,4.6,4.1,2.9,3.1,5.9,276,279,3461,I6,"Front-Engined, Rear-Wheel Drive",18000,rsp,,images/1997-toyota-soarer-2-5-gt-t.png,https://forza.fandom.com/wiki/Toyota_Soarer_2.5_GT-T
2003-toyota-celica-sport-specialty-ii,2003 toyota Celica Sport Specialty II,2003,toyota,Celica Sport Specialty II,jpn,C,433,5.5,4.4,3.8,3.0,3.0,5.6,187,133,2560,I4,"Front-Engined, Front-Wheel Drive",12000,rsp,announced,images/2003-toyota-celica-sport-specialty-ii.png,https://forza.fandom.com/wiki/Toyota_Celica_Sport_Specialty_II
2005-toyota-crown-super-deluxe-taxi,2005 toyota Crown Super Deluxe Taxi,2005,toyota,Crown Super Deluxe Taxi,Japan,,,400.0,,,,,,,,,I6,"Front-Engined, Rear-Wheel Drive",,,announced,images/2005-toyota-crown-super-deluxe-taxi.png,https://forza.fandom.com/wiki/Toyota_Crown_Super_Deluxe_Taxi
2016-toyota-land-cruiser-arctic-trucks-at37,2016 toyota Land Cruiser Arctic Trucks AT37,2016,toyota,Land Cruiser Arctic Trucks AT37,Japan,,,,,,,,,161,253,4993,i4,"Front-Engined, All-Wheel Drive",,,announced,images/2016-toyota-land-cruiser-arctic-trucks-at37.png,https://forza.fandom.com/wiki/Toyota_Land_Cruiser_Arctic_Trucks_AT37
2017-toyota-jpn-taxi,2017 toyota JPN Taxi,2017,toyota,JPN Taxi,Japan,,248,3.4,4.1,2.3,2.2,2.7,6.0,,,,I4,"Front-Engined, Front-Wheel Drive",25000,ecd,announced,images/2017-toyota-jpn-taxi.png,https://forza.fandom.com/wiki/Toyota_JPN_Taxi
2019-toyota-4runner-trd-pro,2019 toyota 4Runner TRD Pro,2019,toyota,4Runner TRD Pro,jpn,,,500.0,,,,,,270,278,4750,V6,"Front-Engined, All-Wheel Drive",,,announced,images/2019-toyota-4runner-trd-pro.png,https://forza.fandom.com/wiki/Toyota_4Runner_TRD_Pro
2019-toyota-tacoma-trd-pro,2019 toyota Tacoma TRD Pro,2019,toyota,Tacoma TRD Pro,jpn,,,500.0,,,,,,278,265,4425,V6,"Front-Engined, All-Wheel Drive",,,announced,images/2019-toyota-tacoma-trd-pro.png,https://forza.fandom.com/wiki/Toyota_Tacoma_TRD_Pro
2019-toyota-tacoma-trd-pro-forza-edition,2019 toyota Tacoma TRD Pro,2019,toyota,Tacoma TRD Pro,jpn,,,,,,,,,,,,,,,,auto,images/2019-toyota-tacoma-trd-pro-forza-edition.png,https://forza.fandom.com/wiki/Toyota_Tacoma_TRD_Pro_Forza_Edition
2020-toyota-gr-supra,2020 toyota GR Supra,2020,toyota,GR Supra,Japan,A,616,6.2,5.5,5.5,5.8,4.6,5.3,335,365,3397,I6,"Front-Engined, Rear-Wheel Drive",45000,msp,auto,images/2020-toyota-gr-supra.png,https://forza.fandom.com/wiki/Toyota_GR_Supra
2021-toyota-gr-yaris,2021 toyota GR Yaris,2021,toyota,GR Yaris,jpn,,,600.0,,,,,,257,265,2888,I3,"Front-Engined, All-Wheel Drive",,,announced,images/2021-toyota-gr-yaris.png,https://forza.fandom.com/wiki/Toyota_GR_Yaris
2022-toyota-gr86,2022 toyota GR86,2022,toyota,GR86,jpn,,,600.0,,,,,,228,184,2811,F4,"Front-Engined, Rear-Wheel Drive",,,announced,images/2022-toyota-gr86.jpg,https://forza.fandom.com/wiki/Toyota_GR86
2023-toyota-camry-trd,2023 toyota Camry TRD,2023,toyota,Camry TRD,jpn,B,525,6.3,4.8,4.4,4.2,3.6,5.3,301,267,3575,V6,"Front-Engined, Front-Wheel Drive",31000,mss,announced,images/2023-toyota-camry-trd.png,https://forza.fandom.com/wiki/Toyota_Camry_TRD
2025-toyota-land-cruiser,2025 toyota Land Cruiser,2025,toyota,Land Cruiser,Japan,C,456,5.7,2.5,4.9,6.7,2.9,7.6,,,,I4,"Front-Engined, All-Wheel Drive",70000,p4,announced,images/2025-toyota-land-cruiser.png,https://forza.fandom.com/wiki/Toyota_Land_Cruiser
1998-tvr-cerbera-speed-12,1998 tvr Cerbera Speed 12,1998,tvr,Cerbera Speed 12,United Kingdom,,,,,,,,,800,649,2150,V12,"Front-Engined, Rear-Wheel Drive",,,,images/1998-tvr-cerbera-speed-12.png,https://forza.fandom.com/wiki/TVR_Cerbera_Speed_12
2005-tvr-sagaris,2005 tvr Sagaris,2005,tvr,Sagaris,United Kingdom,,,700.0,,,,,,406,349,2377,I6,"Front-Engined, Rear-Wheel Drive",,,announced,images/2005-tvr-sagaris.png,https://forza.fandom.com/wiki/TVR_Sagaris
2018-tvr-griffith,2018 tvr Griffith,2018,tvr,Griffith,United Kingdom,,,800.0,,,,,,480,430,2645,V8,"Front-Engined, Rear-Wheel Drive",,,announced,images/2018-tvr-griffith.png,https://forza.fandom.com/wiki/TVR_Griffith
1963-volkswagen-type-2-de-luxe,1963 volkswagen Type 2 De Luxe,1963,volkswagen,Type 2 De Luxe,ger,,,400.0,,,,,,50,82,2513,F4,"Rear-Engined, Rear-Wheel Drive",,,announced,images/1963-volkswagen-type-2-de-luxe.jpg,https://forza.fandom.com/wiki/Volkswagen_Type_2_De_Luxe
1995-volkswagen-corrado-vr6,1995 volkswagen Corrado VR6,1995,volkswagen,Corrado VR6,ger,C,426,5.4,4.4,3.6,3.3,2.8,5.3,178,177,2734,V6,"Front-Engined, Front-Wheel Drive",30000,rhh,auto,images/1995-volkswagen-corrado-vr6.png,https://forza.fandom.com/wiki/Volkswagen_Corrado_VR6
2011-volkswagen-scirocco-r,2011 volkswagen Scirocco R,2011,volkswagen,Scirocco R,ger,,,600.0,,,,,,261,258,2963,I4,"Front-Engined, Front-Wheel Drive",,,announced,images/2011-volkswagen-scirocco-r.png,https://forza.fandom.com/wiki/Volkswagen_Scirocco_R
2021-volkswagen-golf-r-2021,2021 volkswagen Golf R (2021),2021,volkswagen,Golf R (2021),ger,B,546,5.9,5.5,5.6,6.2,3.9,5.9,288,280,3300,I4,"Front-Engined, All-Wheel Drive",29000,shh,announced,images/2021-volkswagen-golf-r-2021.png,https://forza.fandom.com/wiki/Volkswagen_Golf_R_%282021%29
2022-volkswagen-golf-r-2022,2022 volkswagen Golf R (2022),2022,volkswagen,Golf R (2022),ger,,,600.0,,,,,,315,280,3417,I4,"Front-Engined, All-Wheel Drive",,,announced,images/2022-volkswagen-golf-r-2022.png,https://forza.fandom.com/wiki/Volkswagen_Golf_R_%282022%29
1983-volvo-242-turbo-evolution,1983 volvo 242 Turbo Evolution,1983,volvo,242 Turbo Evolution,Sweden,,,500.0,,,,,,225,250,2141,I4,"Front-Engined, Rear-Wheel Drive",,,announced,images/1983-volvo-242-turbo-evolution.png,https://forza.fandom.com/wiki/Volvo_242_Turbo_Evolution
2013-wuling-sunshine-s,2013 wuling Sunshine S,2013,wuling,Sunshine S,chn,,107,3.7,4.2,1.5,1.9,2.6,6.5,84,80,2789,I4,"Front-Engined, Rear-Wheel Drive",2000,uh,auto,images/2013-wuling-sunshine-s.png,https://forza.fandom.com/wiki/Wuling_Sunshine_S
2013-wuling-sunshine-s-forza-edition,2013 wuling Sunshine S Forza Edition,2013,wuling,Sunshine S Forza Edition,China,S1,800,7.1,7.5,5.9,6.2,7.7,5.3,,,,,,500000,ett,,images/2013-wuling-sunshine-s-forza-edition.png,https://forza.fandom.com/wiki/Wuling_Sunshine_S_Forza_Edition
2022-wuling-hongguang-mini-ev,2022 wuling Hongguang Mini EV Macaron,2022,wuling,Hongguang Mini EV Macaron,chn,,100,2.1,4.9,1.5,1.9,3.3,6.2,27,63,1543,,"Rear-Engined, Rear-Wheel Drive",5000,Hot Hatch,announced,images/2022-wuling-hongguang-mini-ev.png,https://forza.fandom.com/wiki/Wuling_Hongguang_Mini_EV
2019-zenvo-tsr-s,2019 zenvo TSR-S,2019,zenvo,TSR-S,denmark,X,906,9.2,9.1,7.6,8.3,10.0,4.8,1177,811,3410,V8,"Mid-Engined, Rear-Wheel Drive",1200000,h,announced,images/2019-zenvo-tsr-s.png,https://forza.fandom.com/wiki/Zenvo_TSR-S
